"User Action Name","Browser Type","Browser Family","Browser Version","Network Time","Server Time","Frontend Time","Visually Complete Time","User Session Count"
"Loading of page /orange.jsf","Mobile Browser","Chrome Mobile","Chrome Mobile 53","71.04430379746836","91.5253164556962","2067.1392405063293","1548.5992217898834","188"
"Loading of page /orange.jsf","Mobile Browser","Chrome Mobile","Chrome Mobile 55","190.51580094442426","180.30512168543407","11346.715583000363","8374.910899127259","3544"
"Loading of page /orange.jsf","Mobile Browser","Chrome Mobile","Chrome Mobile 56","108.65584415584415","123.14935064935065","3440.0779220779223","2645.1233766233768","192"
"Loading of page /orange.jsf","Mobile Browser","Chrome Mobile","Chrome Mobile 57","68.09027777777777","120.15972222222223","387.4375","279.7564102564103","172"
"Loading of page /orange.jsf","Mobile Browser","Mobile Samsung Browser","Mobile Samsung Browser 3","177.66666666666666","333.51851851851853","9809.444444444445","7097.403846153846","40"
"Loading of page /orange.jsf","Mobile Browser","Mobile Samsung Browser","Mobile Samsung Browser 4","169.7865168539326","186.3438202247191","6689.150561797753","6407.585845347313","548"
"Loading of page /orange.jsf","Mobile Browser","Mobile Samsung Browser","Mobile Samsung Browser 5","197.14572864321607","146.63316582914572","14376.100502512563","7401.7202380952385","264"
"Loading of page /orange.jsf","Mobile Browser","Opera Mobile","Opera Mobile 39","216.0","301.90909090909093","10574.575757575758","6123.6567164179105","36"
"Loading of page /orange.jsf","Mobile Browser","Opera Mobile","Opera Mobile 40","96.79781420765028","188.17486338797815","6790.431693989071","5128.635782747604","232"
"Loading of page /orange.jsf","Mobile Browser","Opera Mobile","Opera Mobile 41","158.92380952380952","252.34285714285716","11083.638095238095","8005.813253012048","116"
"Loading of page /orange.jsf","Mobile Browser","Opera Mobile","Opera Mobile 42","179.9236725663717","183.25442477876106","14464.936946902655","11347.5932304038","1064"
"Loading of page /orange.jsf","Mobile Browser","Safari mobile","null","115.55843010436573","171.23195648978393","3834.77274731736","2982.954635270871","8484"
"Loading of page /orange.jsf","Mobile Browser","UC Browser mobile","UC Browser mobile 10","234.1818181818182","161.75757575757575","17867.424242424244","13461.53781512605","80"
"Loading of page /orange.jsf","Mobile Browser","UC Browser mobile","UC Browser mobile 11","151.59355416293644","153.9838854073411","11053.307967770814","8472.825445292621","1364"
"Loading of page /orange.jsf","Mobile Browser","UC Browser mobile","UC Browser mobile 9","52.2","16.6","587.0","413.8125","12"
"Loading of page /orange.jsf","Robot","bingbot","null","50.0","6.5","8129.5","6423.5","4"
"Loading of page /orange.jsf","Robot","Googlebot","null","321.7007874015748","289.5196850393701","9024.015748031496","6818.614457831325","268"
"Loading of page /orange.jsf","Robot","Yahoo!","null","134.3235294117647","238.3235294117647","8067.14705882353","6685.418604651163","68"
"Loading of page /orange.jsf","Synthetic Agent","Gomez Agent","null","289.890977443609","161.0375939849624","18020.38345864662","11465.889125799573","348"
"Loading of page /orange.jsf","Synthetic Agent","Keynote Agent","null","151.02202643171807","116.95594713656388","12214.427312775331","8420.059829059828","288"
"Loading of page /orange.jsf","Tablet Browser","Chrome Mobile","Chrome Mobile 42","87.5","170.5","2163.65","3796.829268292683","28"
"Loading of page /orange.jsf","Tablet Browser","Chrome Mobile","Chrome Mobile 52","618.1547619047619","163.74404761904762","40525.23809523809","30921.65705128205","200"
"Loading of page /orange.jsf","Tablet Browser","Chrome Mobile","Chrome Mobile 54","103.5","207.75","241.5","95.33333333333333","4"
"Loading of page /orange.jsf","Tablet Browser","Chrome Mobile","Chrome Mobile 55","175.5358851674641","231.94736842105263","10846.990430622009","8404.184573002754","248"
"Loading of page /orange.jsf","Tablet Browser","Chrome Mobile","Chrome Mobile 57","108.2","448.2","469.0","276.42857142857144","4"
"Loading of page /orange.jsf","Tablet Browser","Kindle Browser","Kindle Browser 3","129.6","172.4","6645.533333333334","5090.608695652174","20"
"Loading of page /orange.jsf","Tablet Browser","Mobile Samsung Browser","Mobile Samsung Browser 3","71.0952380952381","86.66666666666667","2852.9523809523807","2062.909090909091","20"
"Loading of page /orange.jsf","Tablet Browser","Mobile Samsung Browser","Mobile Samsung Browser 4","37.5","9.25","239.75","85.25","8"
"Loading of page /orange.jsf","Tablet Browser","Mobile Samsung Browser","Mobile Samsung Browser 5","428.1818181818182","901.4545454545455","11301.90909090909","8699.25","16"
"Loading of page /orange.jsf","Tablet Browser","Safari mobile","Safari mobile 10","268.4457831325301","155.73493975903614","12772.680722891566","10211.794066317627","416"
"Loading of page /orange.jsf","Tablet Browser","Safari mobile","Safari mobile 6","269.0","779.1666666666666","238.16666666666666","81.45454545454545","8"
"Loading of page /orange.jsf","Tablet Browser","Safari mobile","Safari mobile 7","56.8","38.4","364.4","217.0","4"
"Loading of page /orange.jsf","Tablet Browser","Safari mobile","Safari mobile 8","41.333333333333336","10.0","212.0","481.3636363636364","4"
"Loading of page /orange.jsf","Tablet Browser","Safari mobile","Safari mobile 9","245.0","78.23076923076923","12025.923076923076","8546.05","32"
"Loading of page /orange.jsf","Tablet Browser","Silk","Silk 47","172.0","178.6304347826087","9487.507246376812","7385.416988416989","160"
"Loading of page /orange.jsf","Tablet Browser","UC Browser mobile","UC Browser mobile 10","297.41007194244605","188.87769784172662","29227.56834532374","22064.98755186722","160"
"Loading of page /orange.jsf","Tablet Browser","UC Browser mobile","UC Browser mobile 11","409.06666666666666","94.8","28878.466666666667","18663.272727272728","20"
